date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:36:35	17639/17639	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Apr%202020%2015:08:07%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.svg?jtzdu4	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.svg	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:36	81572/81572	---M--	200	added ('OK')	image/gif	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:37	1254/1254	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:37	603/603	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:38	981/981	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:38	964/964	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:38	375/375	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:39	2518/2518	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:39	4621/4621	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:40	2531/2531	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:40	2657/2657	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:41	4679/4679	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:41	22841/22841	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:42	9238/9238	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:43	7360/7360	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:43	21431/21431	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/tve_lock.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/tve_lock.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:43	1924/1924	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/thrive-tar.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/thrive-tar.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:44	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_black.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_black.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:44	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_blue.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_blue.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:44	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_green.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_green.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:45	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_orange.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_orange.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:45	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_purple.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_purple.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:45	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_red.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_red.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:46	389/389	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_teal.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_teal.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:46	282/282	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_white.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_white.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:46	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_black.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_black.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:47	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_blue.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_blue.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:47	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_green.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_green.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:47	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_orange.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_orange.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:48	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_purple.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_purple.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:48	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_red.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_red.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:48	363/363	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_teal.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_teal.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:49	257/257	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_white.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_white.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:49	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_black.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_black.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:50	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_blue.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_blue.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:50	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_green.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_green.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:50	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_orange.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_orange.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:51	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_purple.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_purple.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:51	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_red.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_red.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:51	718/718	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_teal.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_teal.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:52	459/459	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_white.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_white.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:52	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_black.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_black.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:52	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_blue.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_blue.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:53	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_green.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_green.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:53	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_orange.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_orange.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:54	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_purple.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_purple.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:54	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_red.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_red.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:54	1499/1499	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_teal.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_teal.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:55	838/838	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_white.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_huge_white.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:55	6553/6553	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s1_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s1_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:55	6022/6022	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s3_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/black_s3_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:56	6357/6357	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s1_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s1_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:56	5806/5806	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s3_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/blue_s3_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:56	6361/6361	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s1_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s1_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:57	5781/5781	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s3_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/green_s3_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:57	6361/6361	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:03%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s1_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s1_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:57	5707/5707	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s3_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/orange_s3_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:58	6329/6329	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:01%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s1_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s1_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
17:36:58	5798/5798	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2015:08:05%20GMT	https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s3_f.png	C:/My%20Web%20Sites/Digi%20Market/deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/images/purple_s3_f.png	(from https://deborahugochukwu.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.5.1)
